#   index   ;    x_undf  ;    y_undf  ;    z_undf  ;    ux      ;    uy      ;    uz      ;    eps_x   ;    eps_y   ;    eps_xy  ;    eps_eqv ;    s_x     ;    s_y     ;    s_xy    
  146.000000;   42.000000;   -1.500000;    0.000000;   -0.032707;    0.113594;    0.000000;   -0.005806;    0.311692;   -0.000598;    0.318169;   78.417133;  250.295929;  -32.348585
  147.000000;   42.500000;   -1.500000;    0.000000;   -0.032680;    0.114016;    0.000000;    0.011321;    0.276806;   -0.000567;    0.285835;   82.953842;  226.674786;  -30.672441
  148.000000;   43.000000;   -1.500000;    0.000000;   -0.032594;    0.114314;    0.000000;    0.019612;    0.251391;   -0.000509;    0.261079;   82.876266;  208.350990;  -27.551464
  149.000000;   43.500000;   -1.500000;    0.000000;   -0.032483;    0.114537;    0.000000;    0.022929;    0.232410;   -0.000449;    0.241674;   80.495220;  193.898628;  -24.301544
  150.000000;   44.000000;   -1.500000;    0.000000;   -0.032365;    0.114709;    0.000000;    0.023517;    0.217827;   -0.000394;    0.226160;   77.081963;  182.272743;  -21.352683
  151.000000;   44.500000;   -1.500000;    0.000000;   -0.032248;    0.114848;    0.000000;    0.022622;    0.206321;   -0.000347;    0.213537;   73.290827;  172.737171;  -18.800667
  152.000000;   45.000000;   -1.500000;    0.000000;   -0.032139;    0.114961;    0.000000;    0.020937;    0.197024;   -0.000307;    0.203102;   69.450846;  164.776203;  -16.629873
  153.000000;   45.500000;   -1.500000;    0.000000;   -0.032039;    0.115057;    0.000000;    0.018853;    0.189356;   -0.000273;    0.194356;   65.722721;  158.024921;  -14.791621
  154.000000;   46.000000;   -1.500000;    0.000000;   -0.031950;    0.115138;    0.000000;    0.016593;    0.182919;   -0.000244;    0.186933;   62.179911;  152.220798;  -13.232912
  155.000000;   46.500000;   -1.500000;    0.000000;   -0.031873;    0.115209;    0.000000;    0.014283;    0.177432;   -0.000220;    0.180564;   58.850506;  147.171463;  -11.905882
  156.000000;   47.000000;   -1.500000;    0.000000;   -0.031807;    0.115270;    0.000000;    0.011996;    0.172694;   -0.000199;    0.175046;   55.739137;  142.733345;  -10.770156
  157.000000;   47.500000;   -1.500000;    0.000000;   -0.031753;    0.115325;    0.000000;    0.009771;    0.168557;   -0.000181;    0.170223;   52.838515;  138.797462;   -9.792640
  158.000000;   48.000000;   -1.500000;    0.000000;   -0.031710;    0.115373;    0.000000;    0.007629;    0.164910;   -0.000165;    0.165977;   50.135528;  135.279831;   -8.946504
  159.000000;   48.500000;   -1.500000;    0.000000;   -0.031677;    0.115417;    0.000000;    0.005578;    0.161670;   -0.000152;    0.162215;   47.614325;  132.114956;   -8.210023
  160.000000;   49.000000;   -1.500000;    0.000000;   -0.031654;    0.115456;    0.000000;    0.003618;    0.158773;   -0.000140;    0.158863;   45.257645;  129.251331;   -7.565501
  161.000000;   49.500000;   -1.500000;    0.000000;   -0.031641;    0.115492;    0.000000;    0.001740;    0.156170;   -0.000129;    0.155865;   43.046963;  126.648252;   -6.998376
  162.000000;   50.000000;   -1.500000;    0.000000;   -0.031636;    0.115525;    0.000000;   -0.000067;    0.153828;   -0.000120;    0.153176;   40.961864;  124.273264;   -6.496863
  163.000000;   50.500000;   -1.500000;    0.000000;   -0.031641;    0.115554;    0.000000;   -0.001825;    0.151716;   -0.000112;    0.150762;   38.978835;  122.098503;   -6.052299
  164.000000;   51.000000;   -1.500000;    0.000000;   -0.031655;    0.115581;    0.000000;   -0.003558;    0.149803;   -0.000105;    0.148584;   37.068129;  120.090797;   -5.664030
  165.000000;   51.500000;   -1.500000;    0.000000;   -0.031677;    0.115605;    0.000000;   -0.005238;    0.148012;   -0.000099;    0.146571;   35.233102;  118.195908;   -5.334689
  166.000000;   40.500000;   -2.000000;    0.000000;   -0.030259;    0.107989;    0.000000;   -0.111273;    0.405326;    0.000738;    0.415694;   18.166933;  297.829514;   39.958669
  167.000000;   41.000000;   -2.000000;    0.000000;   -0.030812;    0.109853;    0.000000;   -0.098462;    0.396083;    0.000131;    0.393773;   26.053668;  293.777634;    7.104801
  168.000000;   41.500000;   -2.000000;    0.000000;   -0.031243;    0.111131;    0.000000;   -0.071292;    0.360918;   -0.000265;    0.357891;   38.630487;  272.609146;  -14.336523
  169.000000;   42.000000;   -2.000000;    0.000000;   -0.031524;    0.111995;    0.000000;   -0.043625;    0.322247;   -0.000452;    0.322339;   50.674415;  248.740402;  -24.476026
  170.000000;   42.500000;   -2.000000;    0.000000;   -0.031680;    0.112592;    0.000000;   -0.022430;    0.289466;   -0.000512;    0.292550;   59.059044;  227.904812;  -27.700149
  171.000000;   43.000000;   -2.000000;    0.000000;   -0.031749;    0.113024;    0.000000;   -0.008440;    0.263398;   -0.000508;    0.268333;   63.412493;  210.572578;  -27.519598
  172.000000;   43.500000;   -2.000000;    0.000000;   -0.031764;    0.113347;    0.000000;    0.000158;    0.242947;   -0.000479;    0.248684;   64.906297;  196.341072;  -25.914521
  173.000000;   44.000000;   -2.000000;    0.000000;   -0.031747;    0.113597;    0.000000;    0.005102;    0.226804;   -0.000440;    0.232621;   64.596411;  184.615746;  -23.823490
  174.000000;   44.500000;   -2.000000;    0.000000;   -0.031713;    0.113797;    0.000000;    0.007661;    0.213890;   -0.000400;    0.219359;   63.220815;  174.863628;  -21.674089
  175.000000;   45.000000;   -2.000000;    0.000000;   -0.031671;    0.113961;    0.000000;    0.008684;    0.203397;   -0.000363;    0.208291;   61.249881;  166.658272;  -19.646634
  176.000000;   45.500000;   -2.000000;    0.000000;   -0.031626;    0.114097;    0.000000;    0.008725;    0.194737;   -0.000329;    0.198958;   58.973574;  159.672104;  -17.806554
  177.000000;   46.000000;   -2.000000;    0.000000;   -0.031583;    0.114213;    0.000000;    0.008140;    0.187485;   -0.000299;    0.191010;   56.567730;  153.656429;  -16.166939
  178.000000;   46.500000;   -2.000000;    0.000000;   -0.031545;    0.114312;    0.000000;    0.007164;    0.181329;   -0.000272;    0.184177;   54.137583;  148.422215;  -14.718299
  179.000000;   47.000000;   -2.000000;    0.000000;   -0.031512;    0.114399;    0.000000;    0.005948;    0.176040;   -0.000248;    0.178254;   51.744886;  143.824783;  -13.442585
  180.000000;   47.500000;   -2.000000;    0.000000;   -0.031485;    0.114475;    0.000000;    0.004592;    0.171448;   -0.000228;    0.173080;   49.424541;  139.752380;  -12.319705
  181.000000;   48.000000;   -2.000000;    0.000000;   -0.031466;    0.114543;    0.000000;    0.003161;    0.167422;   -0.000209;    0.168528;   47.194694;  136.117809;  -11.330454
  182.000000;   48.500000;   -2.000000;    0.000000;   -0.031454;    0.114604;    0.000000;    0.001697;    0.163864;   -0.000193;    0.164500;   45.062814;  132.852489;  -10.457735
  183.000000;   49.000000;   -2.000000;    0.000000;   -0.031449;    0.114658;    0.000000;    0.000224;    0.160698;   -0.000179;    0.160917;   43.029164;  129.902111;   -9.687013
  184.000000;   49.500000;   -2.000000;    0.000000;   -0.031451;    0.114707;    0.000000;   -0.001243;    0.157867;   -0.000166;    0.157717;   41.088674;  127.223528;   -9.006502
  185.000000;   50.000000;   -2.000000;    0.000000;   -0.031461;    0.114752;    0.000000;   -0.002703;    0.155327;   -0.000155;    0.154852;   39.231911;  124.781933;   -8.407163
  186.000000;   50.500000;   -2.000000;    0.000000;   -0.031478;    0.114793;    0.000000;   -0.004157;    0.153041;   -0.000146;    0.152282;   37.447405;  122.547344;   -7.883123
  187.000000;   51.000000;   -2.000000;    0.000000;   -0.031503;    0.114830;    0.000000;   -0.005598;    0.150965;   -0.000137;    0.149960;   35.729814;  120.485506;   -7.428895
  188.000000;   51.500000;   -2.000000;    0.000000;   -0.031534;    0.114863;    0.000000;   -0.006960;    0.149001;   -0.000130;    0.147786;   34.105664;  118.535563;   -7.013680
  189.000000;   40.500000;   -2.500000;    0.000000;   -0.028898;    0.106090;    0.000000;   -0.109544;    0.361148;    0.000822;    0.376618;    7.784514;  262.595219;   44.500403
  190.000000;   41.000000;   -2.500000;    0.000000;   -0.029455;    0.107951;    0.000000;   -0.105230;    0.365698;    0.000343;    0.367242;   12.484008;  267.422367;   18.559258
  191.000000;   41.500000;   -2.500000;    0.000000;   -0.029950;    0.109348;    0.000000;   -0.088689;    0.348601;   -0.000032;    0.345630;   21.289671;  258.018360;   -1.730328
  192.000000;   42.000000;   -2.500000;    0.000000;   -0.030342;    0.110372;    0.000000;   -0.067689;    0.322343;   -0.000270;    0.319828;   31.256403;  242.401325;  -14.630137
  193.000000;   42.500000;   -2.500000;    0.000000;   -0.030627;    0.111121;    0.000000;   -0.048114;    0.295438;   -0.000395;    0.294934;   39.898978;  225.881744;  -21.389872
  194.000000;   43.000000;   -2.500000;    0.000000;   -0.030823;    0.111680;    0.000000;   -0.032507;    0.271551;   -0.000446;    0.272970;   46.139912;  210.743217;  -24.148708
  195.000000;   43.500000;   -2.500000;    0.000000;   -0.030952;    0.112107;    0.000000;   -0.021102;    0.251447;   -0.000455;    0.254192;   49.995112;  197.540581;  -24.621474
  196.000000;   44.000000;   -2.500000;    0.000000;   -0.031034;    0.112441;    0.000000;   -0.013175;    0.234842;   -0.000442;    0.238301;   51.972166;  186.236698;  -23.903439
  197.000000;   44.500000;   -2.500000;    0.000000;   -0.031084;    0.112709;    0.000000;   -0.007878;    0.221162;   -0.000418;    0.224860;   52.604254;  176.596127;  -22.622827
  198.000000;   45.000000;   -2.500000;    0.000000;   -0.031113;    0.112927;    0.000000;   -0.004491;    0.209839;   -0.000390;    0.213453;   52.322048;  168.350479;  -21.124187
  199.000000;   45.500000;   -2.500000;    0.000000;   -0.031129;    0.113109;    0.000000;   -0.002464;    0.200389;   -0.000362;    0.203716;   51.439971;  161.255039;  -19.589360
  200.000000;   46.000000;   -2.500000;    0.000000;   -0.031138;    0.113263;    0.000000;   -0.001398;    0.192424;   -0.000335;    0.195353;   50.177599;  155.103977;  -18.109944
  201.000000;   46.500000;   -2.500000;    0.000000;   -0.031143;    0.113395;    0.000000;   -0.001008;    0.185644;   -0.000309;    0.188121;   48.684968;  149.729908;  -16.728290
  202.000000;   47.000000;   -2.500000;    0.000000;   -0.031148;    0.113510;    0.000000;   -0.001092;    0.179816;   -0.000286;    0.181826;   47.063351;  144.998531;  -15.460362
  203.000000;   47.500000;   -2.500000;    0.000000;   -0.031154;    0.113610;    0.000000;   -0.001506;    0.174760;   -0.000264;    0.176312;   45.380463;  140.802502;  -14.308415
  204.000000;   48.000000;   -2.500000;    0.000000;   -0.031163;    0.113699;    0.000000;   -0.002149;    0.170335;   -0.000245;    0.171452;   43.681064;  137.055866;  -13.268045
  205.000000;   48.500000;   -2.500000;    0.000000;   -0.031175;    0.113778;    0.000000;   -0.002949;    0.166433;   -0.000228;    0.167147;   41.994106;  133.689598;  -12.332166
  206.000000;   49.000000;   -2.500000;    0.000000;   -0.031192;    0.113849;    0.000000;   -0.003856;    0.162968;   -0.000212;    0.163314;   40.337528;  130.648033;  -11.493328
  207.000000;   49.500000;   -2.500000;    0.000000;   -0.031214;    0.113913;    0.000000;   -0.004835;    0.159872;   -0.000198;    0.159888;   38.721414;  127.886101;  -10.745051
  208.000000;   50.000000;   -2.500000;    0.000000;   -0.031241;    0.113971;    0.000000;   -0.005862;    0.157094;   -0.000186;    0.156816;   37.150681;  125.367096;  -10.082469
  209.000000;   50.500000;   -2.500000;    0.000000;   -0.031273;    0.114024;    0.000000;   -0.006919;    0.154587;   -0.000175;    0.154052;   35.628113;  123.059681;   -9.500237
  210.000000;   51.000000;   -2.500000;    0.000000;   -0.031310;    0.114072;    0.000000;   -0.007975;    0.152307;   -0.000166;    0.151550;   34.166756;  120.936340;   -8.986843
  211.000000;   51.500000;   -2.500000;    0.000000;   -0.031352;    0.114115;    0.000000;   -0.009034;    0.150182;   -0.000157;    0.149221;   32.744846;  118.936516;   -8.503040
  212.000000;   40.500000;   -3.000000;    0.000000;   -0.027690;    0.104378;    0.000000;   -0.106929;    0.328243;    0.000855;    0.347363;    1.124055;  236.705696;   46.282906
  213.000000;   41.000000;   -3.000000;    0.000000;   -0.028239;    0.106196;    0.000000;   -0.106856;    0.338228;    0.000474;    0.343935;    3.845083;  244.792717;   25.684957
  214.000000;   41.500000;   -3.000000;    0.000000;   -0.028759;    0.107645;    0.000000;   -0.097177;    0.331734;    0.000144;    0.330944;    9.934118;  242.126575;    7.782428
  215.000000;   42.000000;   -3.000000;    0.000000;   -0.029211;    0.108771;    0.000000;   -0.082187;    0.315417;   -0.000102;    0.312838;   17.695832;  232.939926;   -5.497954
  216.000000;   42.500000;   -3.000000;    0.000000;   -0.029580;    0.109638;    0.000000;   -0.066015;    0.295322;   -0.000261;    0.293301;   25.404089;  221.015160;  -14.119274
  217.000000;   43.000000;   -3.000000;    0.000000;   -0.029871;    0.110308;    0.000000;   -0.051312;    0.275243;   -0.000352;    0.274539;   31.930280;  208.711792;  -19.038737
  218.000000;   43.500000;   -3.000000;    0.000000;   -0.030094;    0.110832;    0.000000;   -0.039183;    0.256948;   -0.000395;    0.257525;   36.851877;  197.163582;  -21.406387
  219.000000;   44.000000;   -3.000000;    0.000000;   -0.030263;    0.111249;    0.000000;   -0.029749;    0.240976;   -0.000409;    0.242505;   40.216307;  186.773979;  -22.160991
  220.000000;   44.500000;   -3.000000;    0.000000;   -0.030391;    0.111586;    0.000000;   -0.022680;    0.227295;   -0.000406;    0.229407;   42.280111;  177.605019;  -21.957756
  221.000000;   45.000000;   -3.000000;    0.000000;   -0.030489;    0.111862;    0.000000;   -0.017531;    0.215655;   -0.000392;    0.218034;   43.336552;  169.572639;  -21.219140
  222.000000;   45.500000;   -3.000000;    0.000000;   -0.030566;    0.112093;    0.000000;   -0.013879;    0.205750;   -0.000373;    0.208160;   43.646266;  162.543194;  -20.206443
  223.000000;   46.000000;   -3.000000;    0.000000;   -0.030628;    0.112289;    0.000000;   -0.011370;    0.197290;   -0.000352;    0.199568;   43.418157;  156.376625;  -19.076732
  224.000000;   46.500000;   -3.000000;    0.000000;   -0.030680;    0.112456;    0.000000;   -0.009722;    0.190023;   -0.000331;    0.192065;   42.811439;  150.944084;  -17.922033
  225.000000;   47.000000;   -3.000000;    0.000000;   -0.030725;    0.112601;    0.000000;   -0.008722;    0.183739;   -0.000310;    0.185485;   41.944242;  146.133579;  -16.794567
  226.000000;   47.500000;   -3.000000;    0.000000;   -0.030767;    0.112728;    0.000000;   -0.008205;    0.178267;   -0.000290;    0.179688;   40.902952;  141.850414;  -15.722569
  227.000000;   48.000000;   -3.000000;    0.000000;   -0.030808;    0.112840;    0.000000;   -0.008048;    0.173469;   -0.000272;    0.174558;   39.750215;  138.015511;  -14.720113
  228.000000;   48.500000;   -3.000000;    0.000000;   -0.030848;    0.112939;    0.000000;   -0.008159;    0.169233;   -0.000255;    0.169997;   38.531303;  134.563156;  -13.793246
  229.000000;   49.000000;   -3.000000;    0.000000;   -0.030889;    0.113029;    0.000000;   -0.008466;    0.165468;   -0.000239;    0.165923;   37.278946;  131.438778;  -12.943869
  230.000000;   49.500000;   -3.000000;    0.000000;   -0.030932;    0.113109;    0.000000;   -0.008917;    0.162099;   -0.000225;    0.162269;   36.016984;  128.596924;  -12.172247
  231.000000;   50.000000;   -3.000000;    0.000000;   -0.030978;    0.113181;    0.000000;   -0.009468;    0.159067;   -0.000212;    0.158979;   34.762801;  125.999748;  -11.477911
  232.000000;   50.500000;   -3.000000;    0.000000;   -0.031027;    0.113247;    0.000000;   -0.010089;    0.156323;   -0.000201;    0.156007;   33.529587;  123.617149;  -10.859134
  233.000000;   51.000000;   -3.000000;    0.000000;   -0.031079;    0.113306;    0.000000;   -0.010768;    0.153833;   -0.000190;    0.153312;   32.317146;  121.424461;  -10.300387
  234.000000;   51.500000;   -3.000000;    0.000000;   -0.031135;    0.113361;    0.000000;   -0.011439;    0.151621;   -0.000181;    0.150911;   31.185395;  119.458261;   -9.774296
  235.000000;   40.500000;   -3.500000;    0.000000;   -0.026600;    0.102807;    0.000000;   -0.104233;    0.302882;    0.000863;    0.324547;   -3.460171;  216.933025;   46.745472
  236.000000;   41.000000;   -3.500000;    0.000000;   -0.027137;    0.104568;    0.000000;   -0.106307;    0.314780;    0.000556;    0.324140;   -1.963324;  225.993599;   30.106058
  237.000000;   41.500000;   -3.500000;    0.000000;   -0.027663;    0.106031;    0.000000;   -0.100962;    0.314320;    0.000271;    0.316388;    2.233385;  227.047714;   14.680706
  238.000000;   42.000000;   -3.500000;    0.000000;   -0.028146;    0.107217;    0.000000;   -0.090592;    0.305059;    0.000038;    0.303820;    8.142212;  222.329514;    2.080260
  239.000000;   42.500000;   -3.500000;    0.000000;   -0.028569;    0.108168;    0.000000;   -0.077941;    0.290942;   -0.000133;    0.288905;   14.600318;  214.296043;   -7.183973
  240.000000;   43.000000;   -3.500000;    0.000000;   -0.028926;    0.108928;    0.000000;   -0.065189;    0.275071;   -0.000247;    0.273486;   20.671920;  204.872932;  -13.394942
  241.000000;   43.500000;   -3.500000;    0.000000;   -0.029221;    0.109538;    0.000000;   -0.053647;    0.259379;   -0.000318;    0.258673;   25.813686;  195.271175;  -17.188921
  242.000000;   44.000000;   -3.500000;    0.000000;   -0.029462;    0.110031;    0.000000;   -0.043871;    0.244841;   -0.000355;    0.245008;   29.836192;  186.131310;  -19.238583
  243.000000;   44.500000;   -3.500000;    0.000000;   -0.029659;    0.110436;    0.000000;   -0.035939;    0.231828;   -0.000371;    0.232683;   32.775552;  177.731941;  -20.104364
  244.000000;   45.000000;   -3.500000;    0.000000;   -0.029821;    0.110771;    0.000000;   -0.029688;    0.220385;   -0.000373;    0.221698;   34.774798;  170.152756;  -20.202745
  245.000000;   45.500000;   -3.500000;    0.000000;   -0.029956;    0.111052;    0.000000;   -0.024870;    0.210404;   -0.000366;    0.211964;   36.006606;  163.373314;  -19.824340
  246.000000;   46.000000;   -3.500000;    0.000000;   -0.030070;    0.111290;    0.000000;   -0.021227;    0.201721;   -0.000354;    0.203356;   36.635155;  157.328762;  -19.164605
  247.000000;   46.500000;   -3.500000;    0.000000;   -0.030168;    0.111495;    0.000000;   -0.018526;    0.194159;   -0.000339;    0.195743;   36.801317;  151.939026;  -18.351836
  248.000000;   47.000000;   -3.500000;    0.000000;   -0.030255;    0.111672;    0.000000;   -0.016571;    0.187554;   -0.000323;    0.188999;   36.619699;  147.123360;  -17.468684
